screen_name,followers,friends,tweets,place,user_location
cecxicortez_,990.0,659.0,29624.0,,"modesto, ca "
reaper9396,989.0,1894.0,9850.0,,
crystaalnicole_,987.0,454.0,34303.0,,"Modesto, CA"
TrippyOptics,987.0,880.0,7273.0,,"Ceres, CA"
Alliegator14_,987.0,1216.0,16403.0,,california
Betoz_209,987.0,702.0,14004.0,,"Modesto, CA"
GillyandZia,987.0,413.0,15957.0,,"Los Angeles, California "
Evelynvalerio23,986.0,359.0,44577.0,,Buhach colony high school
Gimeezilli,986.0,1201.0,25802.0,,
james_trigga,986.0,877.0,4857.0,,"Modesto, CA"
xomariahhhhh,985.0,633.0,54659.0,,NW
_pamelajane,985.0,110.0,20084.0,,"Central Coast, CA  "
lilyy_clayton13,985.0,565.0,31229.0,,
JuicyyJ___,981.0,676.0,4159.0,,"Modesto, CA"
miikechn,981.0,1035.0,13057.0,"Modesto, CA","Ponchatoula, LA✈️ Stockton, CA"
oddstepphh,980.0,549.0,22643.0,,Modesto
neon_andi,979.0,548.0,30084.0,,
nohan007,979.0,4918.0,42512.0,,
dezz_10,978.0,431.0,41951.0,,work
ForeverrrSteff,978.0,807.0,14194.0,,
Sandra_10167,977.0,501.0,21094.0,,"Modesto, California"
BriannaYaroch,977.0,771.0,11893.0,,"Ontario, Canada"
launchboxapp,977.0,44.0,589.0,,"Modesto, CA"
EmanuelMedCtr,976.0,564.0,725.0,,"Turlock, CA"
Eric2479,976.0,991.0,10257.0,"Turlock, CA",The Range
QuadziIIa,975.0,271.0,506.0,,"Modesto, CA"
tommy_claret,975.0,1235.0,12768.0,,malvern worcsestershire
jolee_bean,975.0,1367.0,18073.0,,cuddling w/ my cats
MPDArmendariz,975.0,705.0,1268.0,,"Modesto, California"
bornofcorn,974.0,512.0,26061.0,"Modesto, CA",ghs 17
SylosonsCloak,973.0,965.0,48993.0,,
Cristiannquu,973.0,518.0,12217.0,,Ceres - santa fe
RonniGooden,973.0,412.0,20748.0,,"Alabama, USA"
iAmaze5,972.0,427.0,14820.0,,"Inland Empire, CA"
JohnMonch,971.0,1200.0,23944.0,,"Takoma Park, MD"
LaurieLucasLive,971.0,340.0,5584.0,,"Riverside, Ca."
xolovedanielle,970.0,412.0,115862.0,,
jackieisanchez,970.0,747.0,7666.0,,
RileyChi2,970.0,544.0,83805.0,,
thereal_dlaw,969.0,278.0,80982.0,,IE
djwalkerAM,969.0,490.0,3918.0,,"Modesto, CA"
scaleup_rt,966.0,3.0,40532.0,,"Brussels, Belgium"
profilingminds,966.0,223.0,2189.0,,
oceansunset1,966.0,1119.0,30295.0,,
Azeriath,965.0,966.0,2740.0,,Sweden
zoie_howell,965.0,662.0,19291.0,,
dxsko,963.0,677.0,16704.0,,Southern California 
Hairyhobbit1978,961.0,1233.0,4390.0,,"North West, England"
wcockrell80,961.0,952.0,7558.0,,"Escalon, CA"
lexiiishepherd,961.0,430.0,23769.0,,"Sonora, CA"
KizzleEscobar,960.0,560.0,148529.0,,Based World
aafinlandempire,960.0,811.0,1288.0,,"Inland Empire, California, USA"
murphdawg22,959.0,1261.0,5256.0,,"Turlock, CA"
Em2dopee,959.0,393.0,21618.0,,Cali
starringche,958.0,320.0,45619.0,,in my own little world 
onerepublection,957.0,933.0,4681.0,,"Modesto, CA"
JoanneTarpon07,957.0,153.0,76460.0,,
bobsters_,957.0,697.0,16929.0,,
4evrstardancer,956.0,973.0,31166.0,,
CassandraMary_,955.0,1195.0,24603.0,"Modesto, CA","Modesto, CA"
coachtashascott,955.0,1299.0,3433.0,,"Montgomery, AL"
discosfranceses,954.0,759.0,10335.0,,Ceres
iampjoe,953.0,274.0,2661.0,"Modesto, CA","Modesto, CA"
YungQuesoFresco,953.0,689.0,71431.0,,California 
_Meek17,953.0,465.0,12304.0,,"Modesto, CA"
ayodyne,953.0,575.0,28231.0,,Jollofville
mikhaela_r,953.0,803.0,24854.0,,@ the baseball field
babbytayy22,953.0,606.0,15710.0,,
Mahonestersssss,952.0,614.0,157.0,,daddy's bed
SahiBaljot,952.0,656.0,23615.0,,Modesto Christian
evepreseley,952.0,644.0,3175.0,,modesto
RonnieJB3,952.0,742.0,15637.0,,FresnoState ΣΦΕ
aaronllewis,952.0,721.0,1071.0,,"Turlock, CA"
realdealruss,951.0,120.0,68180.0,,
_LoveBeee,950.0,627.0,11180.0,,Disneyland☀️
k_haley_,950.0,490.0,23999.0,"Turlock, CA",
Cheaptarts,949.0,792.0,83435.0,,
jordan_will1ams,948.0,553.0,7956.0,,"Inland Empire, CA"
CalebLJenkins,948.0,216.0,6731.0,"Ceres, CA","California, USA"
ELEAITAMAE,947.0,2099.0,32435.0,,"Inland Empire, Ca "
MyaTorres33,946.0,594.0,1764.0,,
myself1234567,945.0,489.0,200883.0,,
kennaemess,943.0,628.0,25968.0,,209
mofarmersmarket,942.0,10.0,717.0,,"Modesto, CA"
bigshotmediasa,941.0,1143.0,1832.0,,Cape Town
Ichthus77,941.0,1237.0,5810.0,,"Modesto, CA"
Hey_Its_Fahl,940.0,653.0,2238.0,,"Florida, USA"
dylan_dwayne11,940.0,832.0,15768.0,"Turlock, CA","California, USA"
1ovepreet,939.0,273.0,9635.0,"Modesto, CA",
asaliacardoza,939.0,622.0,8572.0,"Modesto, CA","Modesto, CA"
iGotOPTNS,939.0,581.0,14720.0,,"Inland Empire, CA"
Tyker_,937.0,543.0,22486.0,,Calofornia
vanesssika,937.0,292.0,49775.0,,Seattle ☔️
TBaria,936.0,2064.0,11431.0,"Modesto, CA","iPhone: 37.323238,-120.528732"
bitcchple,935.0,818.0,16523.0,,cali
CT_KID860,935.0,290.0,60796.0,,Connecticut 
chelseallenn,935.0,446.0,27058.0,"Modesto, CA",
BumsteadsBikes,934.0,661.0,93695.0,,"Inland Empire, CA"
BreannaJacobo,933.0,687.0,21410.0,,
_zane_taylor,932.0,744.0,16421.0,,
NikkoW3,932.0,380.0,22447.0,,ceres
WhiteSheeba,932.0,738.0,15997.0,,"Rancho Cucamonga, CA"
hartfloral,932.0,569.0,2500.0,,"Modesto, CA"
FashTheUSA,930.0,2432.0,9618.0,,Soviet Mexifornistan
padilla_greciaa,929.0,359.0,33837.0,,SoCal
moo2n,929.0,2032.0,24298.0,,
sadlymaddy,929.0,1448.0,22557.0,,above the influence
52gopher,928.0,675.0,44008.0,,
I_Discourse,926.0,905.0,2970.0,,www.immortaldiscourse.com
dijaadijaa,925.0,546.0,23375.0,,cleveland.
MiaLavana,925.0,152.0,110.0,,Building an Empire
subshiy7,924.0,1362.0,5018.0,,"Inland Empire, CA"
CSUGradAkirk,924.0,1221.0,35340.0,,Modesto California
katiegreen7777,923.0,935.0,4067.0,,Probably asleep 
JavierHernandez,923.0,558.0,13166.0,,"Los Angeles, CA"
LindaCrowNEA,923.0,3607.0,19801.0,,"California, USA"
kert_woods,922.0,677.0,6127.0,,"Atwater, California"
cruznessa450,922.0,675.0,35242.0,"Ceres, CA","Ceres, CA"
tomwiggz,922.0,368.0,40957.0,,"Salem, MA"
tmj_ca_usa_jobs,922.0,544.0,1235.0,"Modesto, CA",California
1824Carlos,921.0,417.0,928.0,,"San Salvador, El Salvador"
psrmrz,921.0,429.0,42005.0,,
Its_smitthy,920.0,375.0,18873.0,,Dreamville
A_Man_In_Hatred,919.0,2479.0,14618.0,,Carcossa
honeeeeybunn,918.0,801.0,6911.0,,Cali | Houston
SilvaPicogirl,918.0,255.0,16519.0,,"Hilmar, California"
kkennedy38,918.0,1197.0,12518.0,,"California, USA"
TalosDeschain,917.0,942.0,7515.0,,"Winter Springs, FL"
Fabiana59790465,917.0,331.0,160172.0,,"Morón, Argentina"
PapiJZ,917.0,711.0,1645.0,,"Modesto, CA"
will___tho,917.0,3246.0,3535.0,,"Austin, TX"
AgSafeOnline,915.0,970.0,1104.0,,"Modesto, California"
CathyMBell,915.0,1136.0,8971.0,,"King Salmon, AK"
bedowntoride,914.0,2078.0,36145.0,,
Stevenrayluna,913.0,1867.0,32684.0,,South fucking Texas 
DFPromotions,913.0,560.0,3733.0,,"Modesto, CA  "
CarlosMostSpicy,912.0,340.0,28599.0,,cali
caaaarolinaaaa_,911.0,622.0,44364.0,,w/ my boo or janelle
NanAustin,911.0,221.0,1679.0,,"Modesto, California"
anna_yessenia,911.0,901.0,37530.0,,
JasmineeeeMarie,910.0,138.0,11968.0,,
kierabreanne,909.0,529.0,2763.0,,$ad
CobraFaZe,909.0,2203.0,1266.0,,"Turlock, CA"
Magayla__,909.0,740.0,19059.0,,"California, USA"
leggopieces,909.0,954.0,79486.0,,"Brooklyn, NY"
lawlzzz_,909.0,497.0,26112.0,,
esmeraldaaa84,908.0,465.0,40177.0,,
oynkn,908.0,516.0,72980.0,,Diagon Alley
desousa530,907.0,597.0,11308.0,,"Turlock, CA"
Xeno_lith,906.0,788.0,34926.0,"Turlock, CA",California
iAMPuppySwaqq,906.0,2643.0,6858.0,,members only
StephhhC17,906.0,576.0,37503.0,,"Sacramento, CA"
ftgcohan,906.0,409.0,30496.0,,ambrea squad
ohhitspugaa,906.0,528.0,27431.0,,"Salinas, CA"
TheHighFashion,905.0,2278.0,12428.0,,"San Francisco, CA"
dianeaguilar101,905.0,617.0,23750.0,"Ceres, CA",
giselleeebby_,905.0,332.0,19253.0,,"California, USA"
_Jordyynn19,905.0,739.0,57618.0,,IG: Jordyynn_19
HolyInspiredEva,905.0,533.0,53629.0,,"Brookfield, WI"
xBloodSportx,904.0,754.0,27079.0,,South Texas/956
anthonykgoodwin,904.0,397.0,9355.0,"Modesto, CA","Modesto, CA"
NordbergValerie,904.0,1835.0,75436.0,,
BrianClarkMod,904.0,407.0,11249.0,,"37.686949,-121.053178"
OhGoshLeotus,902.0,565.0,2404.0,,"The Chill Palace, CA"
alexgrn65,902.0,949.0,161343.0,,modesto ca
Pikle_Puncher,900.0,506.0,3531.0,,"Modesto, CA"
hazzadamnkissuj,899.0,1671.0,7631.0,,claus
mkaaay_07,897.0,622.0,46828.0,,
BHernandezzz001,897.0,2690.0,2427.0,"Modesto, CA",Chained to the rhythm
lizeraly,896.0,1151.0,13060.0,,"Pittsburgh, PA"
tuckerstout24,896.0,828.0,2455.0,,
Matt_Dorusak,895.0,656.0,21067.0,,
JoshBryan___,895.0,751.0,3802.0,,
AmeliaVarni,894.0,296.0,7816.0,"Denair, CA",NorCal / Nashville
stanstatesoccer,894.0,232.0,4895.0,,"Turlock, California "
valuhreezy,893.0,838.0,10922.0,,Cali
TicTacTye,893.0,727.0,70347.0,,Chi-Boogie
KendigLily,892.0,699.0,3670.0,,"Oakdale, CA"
Kelly_Weber13,892.0,773.0,168.0,"Turlock, CA",turlock
AnthonyAnayaa,892.0,400.0,26999.0,,"California, USA"
sc_playground,891.0,1773.0,3653.0,,"Santa Cruz, CA"
Rachiiii_4,891.0,527.0,31082.0,,"funcie, IN"
_romanrose,891.0,187.0,9631.0,,Tx.
Rinawbu,890.0,480.0,8925.0,,"Turlock, CA"
MelissaStrux,888.0,1009.0,17752.0,,"Modesto, CA"
StefanAndrel,888.0,1639.0,1483.0,,"Modesto, California"
kachingle_de,887.0,1435.0,11105.0,,
nicolexrocco_,887.0,669.0,12374.0,,"Ontario, CA"
brookesipes,887.0,593.0,22444.0,,
caitliv22,886.0,271.0,25132.0,,"Turlock, CA"
jbroe69,886.0,1163.0,6183.0,,"Modesto, CA"
228Lane,886.0,586.0,3341.0,,sip
GreenEyezzzzz,886.0,673.0,59006.0,,CA
DianeNilesh1,886.0,2396.0,18254.0,,Modesto
crystalthedon,885.0,407.0,87874.0,,"Sugarland, Texas"
LilasGraton,885.0,2807.0,12305.0,,Modesto
THENBHDLOUlS,884.0,604.0,23580.0,,HONNE 
hannah_8699,883.0,514.0,20628.0,,CDH 
noahrimes,883.0,322.0,9103.0,,"inland empire, CA"
JuicyJ225,882.0,630.0,7200.0,,"Turlock, CA"
facundomarozzi1,881.0,941.0,4625.0,,
sfwarriorsfan,880.0,2211.0,163496.0,,"San Francisco, CA"
_isabelleg14,880.0,939.0,7754.0,,ths 
TierraLareeKuh1,880.0,1244.0,5605.0,,
Deeguapo23,880.0,769.0,24859.0,,"Ibadan, Nigeria"
datondra,880.0,827.0,18680.0,,"inland empire, CA"
KENNEYFINESSE,880.0,277.0,66924.0,,"MODESTO, CA"
Priscilla_4198,879.0,397.0,56464.0,"Ceres, CA",
EraHaxhiu,879.0,473.0,197135.0,,
_paiiigge,878.0,308.0,10595.0,,"San Diego, CA•Weatherford, OK"
Audreymongrain_,878.0,850.0,10787.0,,"California, USA"
WGRsean,878.0,639.0,598.0,,"Oakdale, CA"
FinneyJr_,877.0,425.0,39532.0,,209
_blynnr,877.0,373.0,19531.0,,"Malibu, CA"
xAyyLR,877.0,374.0,3122.0,,
morgieenunes,877.0,388.0,6053.0,,"Turlock, CA"
Brandino_rr,876.0,1326.0,20859.0,,Philly
butterjunk,876.0,1744.0,2912.0,,"Turlock, CA"
boycameron,876.0,325.0,8081.0,,
shoveitupyoass,875.0,264.0,57651.0,,
veroniii_,874.0,945.0,12421.0,"Modesto, CA",team galaxy
rickeyrozaaay,874.0,799.0,21186.0,,"Modesto, CA"
SheilaCamilaa,874.0,506.0,20423.0,,"San Cristobal, Sta. Fe"
AliciaAlexis209,873.0,766.0,13484.0,"Turlock, CA",somewhere drinking with ur dad
ayeitsjuann,873.0,847.0,15516.0,,
DakotaSpillers,872.0,838.0,7692.0,,"Turlock, CA"
CosmicChaosSaga,871.0,1551.0,35343.0,,"Little Rock, AR"
SdFloyd95,870.0,475.0,58285.0,,"Fort Smith, AR"
TDHSBlueCrew,870.0,186.0,1117.0,,"Modesto, CA"
IAmDJErv,869.0,444.0,26900.0,,
starryhoweIl,869.0,69.0,14791.0,,Mod
Anthony_Jared,869.0,549.0,49355.0,,Gwap city
_VIRGINISLAND,867.0,570.0,5445.0,,INLAND EMPIRE 
GuerrillaDrone,867.0,703.0,1349.0,,"Turlock, California"
danivierra_,866.0,923.0,4943.0,"Hughson, CA","Turlock, CA"
lilbl0ndiee,866.0,295.0,53627.0,"Modesto, CA",California ☀️
siccaboo,865.0,697.0,25236.0,,puro jalisco 
Mlanieprincess1,865.0,111.0,37616.0,,Marseille
penguinmutation,865.0,1040.0,4041.0,,"Texas, USA"
Noemi_Cueto,864.0,927.0,25779.0,,"Modesto, California"
paulinamercedez,864.0,357.0,18892.0,,IG & SC: paulinamercedez
_quintanna,864.0,489.0,11967.0,,
Kypullsout,863.0,230.0,38797.0,,IE - LA
myvibess,863.0,672.0,20835.0,,☾ॐ ☾
lizeth_sg104,862.0,549.0,10572.0,,"Turlock, CA"
delgatto_soo,862.0,3898.0,1509.0,,Modesto
91__octane,861.0,485.0,8537.0,,"Modesto, CA"
FunnelKate1999,861.0,679.0,9142.0,,"California, USA"
BBQPairadise,861.0,770.0,6885.0,"California, USA","Crows Landing, CA E-I-E-I-O"
AlijahofLF,860.0,504.0,27026.0,,"Modesto, CA"
BrianneCordano,860.0,900.0,9146.0,,• oakdale •
ERKnxy15,859.0,288.0,10143.0,,Empire
_Lvmf,859.0,1511.0,10137.0,,奈良ヾ(:3ヾ∠)_ A-RiSE Clan
gbriannna,858.0,636.0,15459.0,,"San Jose, CA"
CerahJav,858.0,757.0,6803.0,,"Turlock, CA"
compa_fundi,858.0,1742.0,4106.0,,"Modesto, California"
Princess_pae,857.0,390.0,20189.0,"Modesto, CA",being a good girl
KultureWarrior,856.0,118.0,55795.0,,Peoples Republic of Kalifornia
linzmusgrave33,855.0,436.0,9019.0,"Modesto, CA",oscar's
jadestinbieber,855.0,1531.0,62509.0,,disneyland
Flex_4LShow,854.0,160.0,78.0,,"775JackPotCity, NV RHS"
maddieeee_rose,853.0,721.0,1484.0,,"Oakdale, CA"
TechDojo_,851.0,892.0,27420.0,,New York
Nick18Rendon,851.0,942.0,14340.0,,G420
TheRodinaTV,851.0,1348.0,1803.0,,Russia
retirednbored,851.0,1085.0,32754.0,,"Surprise, AZ"
nuttingtammi,851.0,4443.0,12219.0,,"East Midlands, England"
CoffeeStainBook,851.0,11.0,16401.0,,
Messi2444,850.0,823.0,21960.0,,
BoakyeCherry,850.0,1909.0,61014.0,,
DIXIESLIK,850.0,876.0,26002.0,, leesblind animal LOVER ▽music
gbaaaby2,850.0,407.0,63446.0,"Turlock, CA","Manteca, CA"
LoriNohlen,848.0,147.0,8976.0,,
_lavitabellaxo,848.0,574.0,24280.0,,"Modesto, CA"
lieztche,847.0,1268.0,41574.0,,
Luunaaa__,847.0,557.0,10958.0,,Fresno State
denzelgarcia_,847.0,156.0,2738.0,,Modesto
DD_daniellaa,844.0,458.0,3286.0,,"Turlock, CA"
HollidayBizSvc,844.0,1704.0,219.0,,"Inland Empire, CA"
CLARIONMODESTO,844.0,963.0,1445.0,,modesto california
yooogirlkyla,843.0,589.0,13333.0,,drop top
MrPrealowII,842.0,499.0,30201.0,,
SULLYMUZIK,842.0,647.0,4494.0,,"Inland Empire, CA"
MattOX215,841.0,25.0,840.0,,OX WORLD
xo_lizette,841.0,647.0,15942.0,,
tpkszn,840.0,373.0,1723.0,,"Inland Empire, California"
_KingTezz,840.0,1120.0,5510.0,,
Jpostleydoe,839.0,972.0,57126.0,"Ceres, CA",Beres / Dreamville
PeytonPadilla_5,839.0,728.0,37499.0,,
AdamSerpa,838.0,674.0,3079.0,,"Modesto, CA"
Sharon_vel,836.0,120.0,41074.0,,"California, USA"
LuisaLuluxoxo,836.0,2353.0,17868.0,"Modesto, CA","California, USA"
lexi_loczzz,835.0,580.0,51843.0,,california
gebran_17,835.0,788.0,18272.0,,Mazatlán
TormentStarzy,835.0,529.0,14585.0,,
Doughboi_51,835.0,1628.0,1311.0,,"New Jersey, USA"
pixelatedhorror,834.0,469.0,48678.0,,California
Collin_Strasser,833.0,531.0,10597.0,,Merica
healthfitnessnm,833.0,4468.0,1613.0,,
_devine_morgan,832.0,931.0,13989.0,,In my own world
princessssstina,832.0,1437.0,20713.0,,Cali
EvelynAlvarado0,831.0,706.0,30526.0,,"Fort Worth, TX"
stefanie_jc,831.0,575.0,6871.0,,
St7zLR,830.0,284.0,11081.0,,
_nnoed,830.0,1049.0,4833.0,,"mo city , tx / jackson , ms "
VickyBraica,830.0,528.0,9794.0,,
SteveScherb,830.0,1006.0,6624.0,,Somewhere in California
pocs80,830.0,612.0,44163.0,,München / Germany
AlexiusYvonne,830.0,1139.0,12129.0,"Hughson, CA",heaven
ChaoGuy2006,829.0,1241.0,23002.0,,
SolEscalada_,829.0,667.0,12506.0,,Hersilia
gaby_rose15,829.0,514.0,10794.0,,
Liz__Barajas,828.0,696.0,15506.0,,
ItsMatty_G,828.0,202.0,20247.0,,209 Homie
AllBreed1,828.0,711.0,305.0,,"Ceres, CA"
Damac1214,828.0,419.0,63671.0,,New York
Dancers_13,828.0,857.0,17031.0,,just a little town in Cali
captain_Ana2,827.0,710.0,4795.0,,"Modesto, CA"
up_viking,827.0,472.0,45243.0,,
AlohaRickie,827.0,916.0,30603.0,,"Inland Empire, CA"
WeckerFaith,827.0,596.0,31007.0,,"Sand Springs, OK"
syd_bettencourt,826.0,662.0,4112.0,,
Meliissaaa_m,826.0,371.0,72285.0,,Empire
JKNYCE,825.0,473.0,42966.0,,South LA
Sampson_beats,825.0,612.0,7916.0,,inland empire ca
jancarpel,824.0,856.0,9304.0,,"New York, USA"
davidwheeland,824.0,938.0,2259.0,,"Modesto, CA"
tsherryUSA,824.0,1138.0,9351.0,,"Portland, OR"
PlatinumBooth,824.0,1936.0,2533.0,,"Modesto, CA"
DjUnieQ,824.0,151.0,5845.0,,"Inland Empire, Ca"
_Julianna24,823.0,551.0,31744.0,"Empire, CA","Modesto, CA"
mxdi17,823.0,1196.0,12543.0,,the room where it happens
E_Medina21,823.0,432.0,27305.0,,C A L I 
fuckingdaizy,822.0,729.0,17361.0,,2 0 9 
Yesbays,821.0,3114.0,6419.0,,world wide
jazzyp923,821.0,708.0,6350.0,,"Ripon, CA "
Tanaya_Marie,820.0,699.0,38411.0,,
steeefaany_,820.0,626.0,23010.0,,"San Francisco State University, San Francisco"
babycammy1,819.0,777.0,6230.0,,Cali
gallocareers,819.0,570.0,436.0,,"Modesto, CA"
ashley_cecila,818.0,504.0,23826.0,,definitely w k-dawg
iimaniixoxo,818.0,357.0,76042.0,,CSU Sacramento 
YasmeenCruz1,818.0,521.0,4485.0,,
Cristian_Esq,818.0,607.0,19599.0,,n/a
_VinaySoni,817.0,621.0,14149.0,,CHS 2017
_hannnahh_5,817.0,519.0,10270.0,,busier than a bee
alondraservinnn,816.0,752.0,25352.0,,califas
Fashy_dutz_neez,815.0,2866.0,15608.0,,
FREETOEXPRESSME,815.0,1116.0,25322.0,,
emilyxoxo1433,815.0,1653.0,8568.0,,
Alexforgnone06,815.0,347.0,16241.0,,
mad_innovator,815.0,929.0,1618.0,,"Modesto, CA"
jkdurden,814.0,1147.0,9458.0,,On a river somewhere
AminuMusa2,814.0,467.0,96831.0,,Nigeria
Jack_Large21,814.0,677.0,19880.0,,"Turlock, CA"
Alyssa_Maaariee,813.0,651.0,26072.0,"Modesto, CA",
KaitlinLewis15,813.0,254.0,5593.0,,"Sacramento, CA"
puppoot,813.0,609.0,13519.0,,Philippines
mamilycia,813.0,611.0,7369.0,"Modesto, CA",
BriannaCalix,813.0,1124.0,8094.0,,"Merced, CA"
vito_rodin,813.0,528.0,22481.0,,#ForTheDawgz
jamalericwatson,812.0,1022.0,1524.0,,
daltonmaxsmith,812.0,561.0,36448.0,,
CSUExRel,811.0,511.0,2634.0,,"Long Beach, CA"
BabbyStephanie,811.0,202.0,48385.0,,
Arianna_Janel,811.0,681.0,38569.0,,
___asaly78,811.0,591.0,2568.0,,okinawa.tomigusuku
Intrepidus14,810.0,298.0,2966.0,,
sammvasquez99,810.0,407.0,15662.0,,"Turlock, CA"
abdou_sagna,809.0,377.0,34005.0,,"Montréal, Québec"
hhaayyy_,809.0,466.0,40941.0,,
CutzbyIzzy,807.0,345.0,66509.0,,Planet X
omgdez,807.0,1232.0,18573.0,,phillipians 4:11-13
turlockexpfc,807.0,178.0,1959.0,,"Turlock, CA"
___Nanaaa___,807.0,196.0,75956.0,,...❤️/b
anicamichelle_,806.0,809.0,21158.0,,"Modesto, CA"
fvckkbel,806.0,810.0,3576.0,,"Turlock, CA"
kemdrickIamar,805.0,96.0,84988.0,,AFC 
JussieSfrance,805.0,100.0,1968.0,,EMPIRE 
AndrewASFSE,805.0,664.0,28904.0,,"Reno, NV"
nayelidelrey,804.0,639.0,8360.0,,lana del rey
TiaVan98,803.0,611.0,13250.0,,probs w/ alycia 
andreaasotoo17,803.0,437.0,13736.0,,turlock
Waltmann13,802.0,531.0,22196.0,,"Modesto, CA"
GTRs_,801.0,85.0,4101.0,,"california, send water. "
itsjustodd,801.0,702.0,37754.0,,"East River Road,NC"
SinfulbeingGC,801.0,917.0,1379.0,,
Anna_ohlala,800.0,2631.0,25511.0,,USA
partiiduuhh,800.0,441.0,8067.0,,"Merced, CA"
yarasheila27,798.0,522.0,22236.0,,"Baltimore, MD"
NadProMtb,798.0,152.0,1280.0,,Nelspruit
abigdogmom_,798.0,385.0,48439.0,,Tennessee
LexiTubbs,798.0,756.0,13001.0,,"Turlock, CA"
HannesHanath,798.0,274.0,76883.0,,Berlin 
matttdallass,797.0,573.0,2199.0,"Modesto, CA",
ItzCarlos3,797.0,1154.0,1347.0,,"Ceres, CA"
DWallen_,796.0,184.0,33416.0,,Snack isle 
rebeccawess0n,796.0,333.0,58704.0,"Modesto, CA",
ayee_ashlee,796.0,396.0,21181.0,,Chico/Modesto
yollershollers,795.0,5000.0,24141.0,,"Brisbane, Queensland"
assyriansy,794.0,258.0,133525.0,,Hakkari
McKeennziiiieee,793.0,135.0,34893.0,,
JoeMiegoc,793.0,344.0,34585.0,,"Pen Argyl, PA"
Paawst,793.0,320.0,4376.0,,"adelaide, australia"
Kimz_M,793.0,412.0,3962.0,,"Turlock, CA"
Marirose123,793.0,996.0,1466.0,,"Modesto, CA"
RosewoodFoxFan,792.0,260.0,6317.0,,In Rosilla land
carolinalopezon,792.0,891.0,2171.0,,Modesto
shea_tyra,792.0,843.0,4666.0,,
DreLITMOB,792.0,608.0,14742.0,,"Modesto, CA"
PYDcomJB,792.0,891.0,7112.0,,
Jay5_st,792.0,1019.0,10941.0,, 
Macibaabbyy,792.0,713.0,7744.0,,turlock
Molloy31,792.0,499.0,12532.0,,"Modesto, CA"
BernardiJt,792.0,363.0,11279.0,,
Anejaalyin_,791.0,715.0,8959.0,,"Northern California, USA"
beeellsz,791.0,691.0,14577.0,,
lcaciola883,790.0,1253.0,23389.0,,"Winter Park, FL"
hylertetrick,789.0,373.0,15932.0,,209
KidNoPlayy,789.0,687.0,8207.0,"Modesto, CA","always flexin', foreva feenin'"
Carolinaalunaa_,788.0,603.0,31612.0,,CA
oheyysam_,787.0,609.0,34726.0,,Los Angeles || San Francisco 
Dom_Carrillo,787.0,663.0,43026.0,,"California, USA"
keninist,786.0,437.0,68217.0,,
_OfficialChris,786.0,18.0,4899.0,"Ceres, CA","California, USA"
Ali_nadiaa,785.0,529.0,10978.0,,
Sharri_Lawrence,785.0,1310.0,2544.0,,"Ceres, CA"
jewjewbeanss,785.0,533.0,39823.0,,"Modesto, CA"
psthegreat,783.0,1479.0,721.0,,"Modesto, C.A."
aloni_lopez,783.0,613.0,67026.0,,Ariz☀️na
MartinFarias2,783.0,448.0,10882.0,,Ceres
erinleigh47,783.0,2190.0,212.0,,"Turlock, CA"
Tiante_Bruhh,783.0,758.0,15364.0,,"Modesto, CA"
Ricodotcom,783.0,392.0,56145.0,,
franley12,782.0,366.0,59308.0,,"Philadelphia, PA"
noahkennedyy,782.0,579.0,19955.0,,virgin af 
jmb1256,782.0,797.0,43742.0,,"England, United Kingdom"
kitzzkat_,782.0,552.0,24832.0,,
mayraj__,782.0,664.0,12406.0,,who knows?
BarbiDelsoglio,782.0,762.0,11996.0,,"Santa Fe, Argentina"
REzeBustamante,781.0,3022.0,19567.0,,"Ceres, Santa Fe, Argentina"
12kIrina,781.0,761.0,26047.0,,Ceres
Angelmarie11199,780.0,747.0,15762.0,"Ceres, CA","Ceres, CA"
RoboticMinds_,780.0,162.0,893.0,,"Turlock, Ca"
ahretapi,780.0,765.0,5313.0,,"Santa Fe, Argentina"
_butterfly_Z,780.0,860.0,19348.0,,
tbpcompany,779.0,813.0,17000.0,,"Inland Empire, California"
caligirrl41,779.0,529.0,16508.0,,"Aguililla, Michoacán de Ocampo"
dilleezy,778.0,246.0,69722.0,,"Modesto, CA"
bellsssszz__,778.0,711.0,12946.0,,
kabienvenue,777.0,880.0,44134.0,,"Suffern, NY"
Skript864,777.0,807.0,2179.0,,
DRWatson214,777.0,674.0,21305.0,,UH
MaiDebrah,776.0,1644.0,8905.0,,"Florida, USA"
JavieBruh,776.0,412.0,59122.0,"Modesto, CA","H&M, Modesto"
kimberly_helton,776.0,480.0,21134.0,"Modesto, CA","Modesto, CA"
gabebolton,776.0,811.0,7549.0,"Turlock, CA","Turlock, California"
kenzieesmart,776.0,440.0,5814.0,,"Oakdale, Ca"
razooshka96,775.0,218.0,47516.0,,
_Kickbackshawty,774.0,400.0,25072.0,,"Inland Empire, CA"
Danny_a17,774.0,663.0,19360.0,,Probably @ INO 
ManeyThePimp,773.0,333.0,68520.0,,
IECoachB,773.0,305.0,916.0,,"Inland Empire, CA"
ItsssShap,773.0,363.0,109200.0,,
jessixajimenez,772.0,610.0,28347.0,"Modesto, CA",sephora probably
annette1414_,772.0,380.0,46925.0,,
lucieellaaa,772.0,236.0,15226.0,,California Beauty College
PatrickHall,770.0,3246.0,46825.0,"Modesto, CA","Being awesome in Modesto, CA"
